run_id,rso_r_N_x,rso_r_N_y,rso_r_N_z,rso_v_N_x,rso_v_N_y,rso_v_N_z,inspector_r_N_x,inspector_r_N_y,inspector_r_N_z,inspector_v_N_x,inspector_v_N_y,inspector_v_N_z,hill_x,hill_y,hill_z,v_DC_Hc_x,v_DC_Hc_y,v_DC_Hc_z,inspector_sigma_BN_x,inspector_sigma_BN_y,inspector_sigma_BN_z,inspector_omega_BN_B_x,inspector_omega_BN_B_y,inspector_omega_BN_B_z,reward,docked_state,dV_remaining,max_range_violation,sim_time,pointing_error,torque_cmd_x,torque_cmd_y,torque_cmd_z,wheel_speeds_x,wheel_speeds_y,wheel_speeds_z
6,-36497812287.23322,-16545222037.34828,-13078278959.09039,-15.694356065725493,78.35106918059198,-55.39326999532749,-36497812486.8453,-16545221641.77473,-13078278874.328215,-13.31661700013897,74.28014524960516,-56.14075631173929,-8.729898930043573,302.6989402690082,-334.37281641708415,-0.2289770123044268,-3.2383887402360254,3.499315355023837,0.5971053453620281,0.36218878648037833,0.12544620732007436,1.967919957080817e-05,5.7019836103285894e-05,-6.246128662078305e-05,-1.3717034639111514,False,495.2243914486024,False,3.0,0.776124152880456,0.0,0.0,0.0,-27.48049812751148,26.302942250660724,-113.69409993192137
6,-36497812318.619995,-16545221880.653015,-13078279069.87898,-15.692413033719735,78.34419570083547,-55.39532072482591,-36497812512.38256,-16545221495.33852,-13078278986.869356,-12.767658836939704,73.21466903342193,-56.27159666438562,-9.224183919283526,294.4676869483291,-325.73836968889833,-0.24714162918999344,-4.106120612293578,4.325827607236719,0.5970968743227778,0.3622525523339307,0.12545681895742558,2.8228982359988167e-05,4.974291385403199e-05,-6.523136401011524e-05,-1.16794425088932,False,494.02587066258235,False,4.0,0.775966684826387,0.0,0.0,0.0,-27.480506677294272,26.302949527582975,-113.69409716184398
6,-36497812350.00288,-16545221723.971497,-13078279180.671673,-15.690469996654146,78.33732222563901,-55.39737145263246,-36497812537.04597,-16545221350.695469,-13078279099.590918,-12.330731365628168,72.31808857553915,-56.36180622011199,-9.718589205604067,284.76367987467245,-315.76794514504735,-0.24720371106594255,-4.842743106492026,4.993583964646665,0.5970910638937156,0.3623173865630299,0.12545932644125798,3.485751946819112e-05,4.094055227173066e-05,-6.797332897621456e-05,-0.9643742184093995,False,493.0316061343233,False,5.0,0.7753602946356654,0.0,0.0,0.0,-27.480513305831384,26.302958329944556,-113.69409441987902
6,-36497812381.381874,-16545221567.303726,-13078279291.468466,-15.688526954528738,78.33044875500259,-55.39942217874716,-36497812561.03999,-16545221207.514046,-13078279212.430244,-11.996043792894682,71.58727451340971,-56.420689078902356,-10.185645373153678,273.85156121731325,-304.75280057527584,-0.2335255758409941,-5.447081525396329,5.515667225550416,0.5970865763536329,0.3623820239368833,0.12545348899909228,3.927424100902542e-05,3.0998519502525786e-05,-7.056695422886682e-05,-0.7694094303636498,False,492.23283282851366,False,6.0,0.7742303493011405,0.0,0.0,0.0,-27.48051772255292,26.302968271977324,-113.69409182625377
6,-36497812412.75699,-16545221410.649702,-13078279402.269361,-15.686583907343515,78.32357528892624,-55.40147290316999,-36497812584.54719,-16545221065.481892,-13078279325.338894,-11.752625825786227,71.01264018130996,-56.45535044731688,-10.604926068912281,261.9850195826587,-292.95455592282156,-0.20963850674163523,-5.924604639092298,5.906908433107185,0.5970820157716547,0.36244520734167435,0.12543943188246665,4.12855146288111e-05,2.0352561307663006e-05,-7.28985230884637e-05,-0.5888253157139048,False,491.6149930498298,False,7.0,0.7725166985880182,0.0,0.0,0.0,-27.480519733826544,26.30297891793552,-113.6940894946849
6,-36497812444.12821,-16545221254.009424,-13078279513.074358,-15.684640855098483,78.31670182740991,-55.40352362590095,-36497812607.72754,-16545220924.313,-13078279438.279182,-11.58920607117481,70.58100974730039,-56.47116932268684,-10.961849972461854,249.39895193975673,-280.6043318332653,-0.1784612992976355,-6.284702188926576,6.182560537483808,0.5970759892330868,0.3625057429736078,0.12541764104467745,4.080314176665062e-05,9.469302170534671e-06,-7.486582094794926e-05,-0.42578312350618047,False,491.1603692788099,False,8.0,0.7701650965993048,0.0,0.0,0.0,-27.480519251453682,26.302989801194656,-113.69408752738704
6,-36497812475.49555,-16545221097.382895,-13078279623.883455,-15.682697797793653,78.30982837045363,-55.40557434694006,-36497812630.71918,-16545220783.750599,-13078279551.221724,-11.494848220425524,70.2777638671134,-56.47229619675211,-11.246726678766354,236.30585128732707,-267.9036649741571,-0.14243718789604184,-6.5385697526166,6.357425305628488,0.5970671679772317,0.36256255280599786,0.12538894196163847,3.78482316229942e-05,-1.174211642775292e-06,-7.63826197347205e-05,-0.2816154629789379,False,490.8499212786013,False,9.0,0.7671221479854157,0.0,0.0,0.0,-27.480516296543538,26.303000444708466,-113.69408601058825
6,-36497812506.85901,-16545220940.770111,-13078279734.696655,-15.680754735429028,78.30295491805741,-55.4076250662873,-36497812653.63976,-16545220643.567331,-13078279664.143732,-11.459322745359879,70.08819715594564,-56.46203016754555,-11.453988830404416,222.8949283895805,-255.0263791933899,-0.10362782740880698,-6.697840304667953,6.445362621354687,0.5970543457550848,0.3626147220108671,0.12535446350060583,3.255028159105756e-05,-1.1111429493411548e-05,-7.738245803001294e-05,-0.15718470197706316,False,490.66375923208375,False,10.0,0.7633327157727926,0.0,0.0,0.0,-27.480510998593505,26.30301038192632,-113.69408501074996
6,-36497812538.218575,-16545220784.171074,-13078279845.513956,-15.678811668004617,78.29608147022122,-55.40967578394269,-36497812676.58827,-16545220503.563936,-13078279777.027817,-11.473284523986113,69.99826112350523,-56.44306740093409,-11.581537973695836,209.33278717099017,-242.1209251429765,-0.06377401542160623,-6.773815665635007,6.459065960271713,0.5970364918301198,0.36266153923172806,0.1253155884079329,2.5141503481121254e-05,-1.9906755849907805e-05,-7.782155101216912e-05,-0.0578809784494457,False,490.57661611059797,False,11.0,0.7587388030012484,0.0,0.0,0.0,-27.480503589815395,26.303019177252676,-113.69408457165699
6,-36497812569.57426,-16545220627.585785,-13078279956.335358,-15.676868595520427,78.28920802694508,-55.411726499906216,-36497812699.646866,-16545220363.567268,-13078279889.861076,-11.528325465528164,69.9948973463632,-56.41765466482056,-11.630206057476643,195.76480720208895,-229.31281978717246,-0.024333263642655194,-6.777102406573257,6.4100063742614815,0.5970127962768224,0.36270252791670476,0.1252738925869188,1.5946643888447453e-05,-2.717465314897683e-05,-7.768070319479713e-05,-0.0336789912271348,False,490.5132620514327,False,12.0,0.7532792849786732,0.0,0.0,0.0,-27.4804943949558,26.303026445149975,-113.6940847125048
6,-36497812600.926056,-16545220471.014242,-13078280067.160862,-15.674925517976465,78.28233458822898,-55.413777214177884,-36497812722.88273,-16545220223.428158,-13078280002.634386,-11.616960596195856,70.06611820896535,-56.387680066884904,-11.603202659293174,182.31676274072964,-216.70701184930735,0.013504615490150773,-6.717497657714413,6.308472093915315,0.596982705569745,0.36273746731638223,0.12523107584161705,5.368745246906133e-06,-3.259654879120373e-05,-7.696614121476699e-05,-0.09360363894487239,False,490.3894527128637,False,13.0,0.7468900217310702,0.0,0.0,0.0,-27.480483817057163,26.30303186704562,-113.69408542706678
6,-36497812632.273964,-16545220314.456446,-13078280177.990467,-15.672982435372738,78.27546115407293,-55.41582792675769,-36497812746.34982,-16545220083.01933,-13078280115.341805,-11.732575840129657,70.20097750739731,-56.354734274378316,-11.50559692058005,169.09645713158542,-204.39008028705783,0.04880282744769606,-6.6039866282545745,6.163652651752048,0.5969459468857661,0.3627664022108492,0.12518888714774393,-6.128527336915638e-06,-3.593480360008174e-05,-7.570923164698495e-05,-0.1565926053000293,False,490.2020150352719,False,14.0,0.7395042545606535,0.0,0.0,0.0,-27.480472319784578,26.303035205300425,-113.69408668397634
6,-36497812663.61798,-16545220157.912397,-13078280288.824173,-15.671039347709252,78.26858772447692,-55.41787863764564,-36497812770.09047,-16545219942.233433,-13078280227.980076,-11.869352818219923,70.3895110394219,-56.32016070248562,-11.343892174281207,156.19527834800712,-192.43222664807263,0.08085137329845074,-6.44477426463286,5.983738819210501,0.5969025400443917,0.36278964093395144,0.1251490477587533,-1.804121739712703e-05,-3.7043128486560656e-05,-7.396509782368905e-05,-0.21083656276305937,False,489.95959293362927,False,15.0,0.7310533503020759,0.0,0.0,0.0,-27.480460407094515,26.303036313625313,-113.69408842811016
6,-36497812694.958115,-16545220001.382095,-13078280399.661982,-15.669096254986014,78.26171429944094,-55.419929346841734,-36497812794.1368,-16545219800.981281,-13078280340.548197,-12.022197457172348,70.62263832935318,-56.285086065118975,-11.125588808203807,143.6896078914401,-180.88907055852775,0.10915328849264595,-6.247358768863578,5.776023060032706,0.596852796562085,0.3628077417860935,0.1251131755516888,-2.9847173792814362e-05,-3.5872992534332776e-05,-7.181019774483244e-05,-0.25556882040527995,False,489.6716035650762,False,16.0,0.721467723840693,0.0,0.0,0.0,-27.480448601138118,26.30303514348936,-113.69409058301024
6,-36497812726.294365,-16545219844.86554,-13078280510.503891,-15.667153157203032,78.254840878965,-55.421980054345966,-36497812818.51209,-16545219659.190266,-13078280453.047035,-12.186672119750144,70.89207058784939,-56.25044454421631,-10.858768439659238,131.6421053253221,-169.8032689908543,0.13340950328838455,-6.018603132641684,5.546990719177558,0.5967973058709948,0.3628214884453147,0.12508271395906267,-4.102894270446662e-05,-3.2475742255882e-05,-6.93389702997715e-05,-0.2912877176870607,False,489.3469714366609,False,17.0,0.7106780335162508,0.0,0.0,0.0,-27.480437419369206,26.303031746239082,-113.69409305423768
6,-36497812757.626724,-16545219688.362732,-13078280621.349901,-15.665210054360312,78.24796746304912,-55.42403076015834,-36497812843.2319,-16545219516.802917,-13078280565.478973,-12.358933872730514,71.1902374682865,-56.21699442941581,-10.55176673940923,120.10285027133827,-159.20597579244475,0.15349930360937195,-5.76479480591984,5.302394257592718,0.5967369093232805,0.36283185547548596,0.12505886862299598,-5.1096450395567826e-05,-2.7000340481909562e-05,-6.66596972702583e-05,-0.31871621215770346,False,488.9939031395384,False,18.0,0.6986166709440289,0.0,0.0,0.0,-27.480427351861515,26.303026270837307,-113.69409573351072
6,-36497812788.9552,-16545219531.87367,-13078280732.200014,-15.663266946457862,78.24109405169328,-55.42608146427885,-36497812868.3052,-16545219373.775574,-13078280677.847591,-12.535678302711123,71.51023512864322,-56.18533393339203,-10.21285543899015,109.11041017311041,-149.11818237626127,0.169456977204918,-5.491687756279576,5.047314793576021,0.5966726631430576,0.36283996546774117,0.1250425545569332,-5.96084819454183e-05,-1.968682583777163e-05,-6.388976228801163e-05,-0.3386069663975532,False,488.61985718152044,False,19.0,0.6852195954682438,0.0,0.0,0.0,-27.480418839829966,26.303018957322664,-113.69409850344572
6,-36497812820.27979,-16545219375.398355,-13078280843.054228,-15.661323833495688,78.23422064489748,-55.428132166707506,-36497812893.73532,-16545219230.077114,-13078280790.157366,-12.714089609715137,71.84579299009903,-56.15591226223953,-9.849966536303036,98.69285691411173,-139.55197595773654,0.1814450846967643,-5.204531144420574,4.78620877439636,0.5966057919741767,0.362847039716987,0.1250343561259333,-6.619201462504594e-05,-1.0855781505622094e-05,-6.115051371557336e-05,-0.3516997954687632,False,488.2315565240986,False,20.0,0.6704285492455354,0.0,0.0,0.0,-27.480412256297285,26.30301012627833,-113.69410124269429
6,-36497812851.600494,-16545219218.936789,-13078280953.912542,-15.659380715473798,78.22734724266171,-55.4301828674443,-36497812919.52085,-16545219085.687729,-13078280902.413397,-12.891795775400983,72.19125536769218,-56.12904033161483,-9.470515856262391,88.86874153443935,-130.5117039253089,0.18972617717963752,-4.908085391154321,4.52294538029345,0.5965376350820033,0.3628543446137214,0.12503450158197396,-7.055855930278587e-05,-8.942767093742159e-07,-5.8561955286265135e-05,-0.35871509760037285,False,487.8350078064513,False,21.0,0.6541938452176635,0.0,0.0,0.0,-27.480407889752605,26.303000164773536,-113.69410383125272
6,-36497812882.91731,-16545219062.488966,-13078281064.77496,-15.657437592392197,78.22047384498597,-55.43223356648924,-36497812945.65645,-16545218940.597713,-13078281014.62115,-13.066826696697726,72.54157163549826,-56.104901116449305,-9.081246853244263,79.64804442140485,-121.99508710282909,0.1946336178894178,-4.606631090037528,4.260838460245765,0.596469587583486,0.36286313611114,0.12504285324322653,-7.251679495945712e-05,9.76110153802275e-06,-5.623749562385789e-05,-0.36035410374186083,False,487.43552040853154,False,22.0,0.636477585531329,0.0,0.0,0.0,-27.480405931516948,26.30298950939529,-113.69410615571238
6,-36497812914.23025,-16545218906.054892,-13078281175.641478,-15.655494464250895,78.21360045187028,-55.434284263842315,-36497812972.133545,-16545218794.806263,-13078281126.786219,-13.237575936308106,72.89228901606964,-56.08356027584578,-8.688158464473352,71.03314458028174,-113.99427100259176,0.19654459084951068,-4.303975057330447,4.002675800762032,0.5964030392892542,0.3628746047021826,0.12505891371583638,-7.198094419607603e-05,2.064338208797761e-05,-5.427898519146461e-05,-0.35729919404184496,False,487.0377252610814,False,23.0,0.6172577217640537,0.0,0.0,0.0,-27.48040646736771,26.30297862711474,-113.69410811422281
6,-36497812945.53929,-16545218749.634565,-13078281286.512096,-15.653551331049895,78.20672706331462,-55.43633495950353,-36497812998.94102,-16545218648.320301,-13078281238.914125,-13.402764947550486,73.23954453626328,-56.064978967194065,-8.296445248174148,63.0197411883401,-106.49681930368051,0.19585625831877332,-4.003455396776419,3.7507492592157496,0.5963393138365186,0.3628898233092064,0.12508184785439216,-6.897452433605193e-05,3.1275670311393036e-05,-5.277225690308959e-05,-0.3502125620325248,False,486.6455950310521,False,24.0,0.5965325592529834,0.0,0.0,0.0,-27.48040947378757,26.302967994826513,-113.69410962095111
6,-36497812976.84445,-16545218593.227983,-13078281397.386818,-15.651608192789208,78.19985367931899,-55.43838565347289,-36497813026.06578,-16545218501.153324,-13078281351.01013,-13.561408370543807,73.58005100986365,-56.04902808939828,-7.910512432088245,55.59777321908233,-99.4866357495165,0.1929656337507331,-3.707950377191166,3.5068881312245628,0.5962796107696486,0.3629097003534614,0.1251105194735663,-6.362931116579717e-05,4.1192040006828025e-05,-5.1783365061140146e-05,-0.3397306469369872,False,486.26246990046286,False,25.0,0.5743261723875649,0.0,0.0,0.0,-27.480414819000742,26.302958078456815,-113.69411060984295
6,-36497813008.14573,-16545218436.83515,-13078281508.26564,-15.649665049468839,78.1929802998834,-55.440436345750406,-36497813053.493286,-16545218353.324299,-13078281463.079088,-13.712780386331048,73.91107648007183,-56.035504966157255,-7.534007122073902,48.752321414386756,-92.94480905615528,0.18825369483161808,-3.4198910034087904,3.272496780465473,0.5962249530889596,0.36293494003979265,0.1251435411871968,-5.617956169099501e-05,4.9957942548582616e-05,-5.135568731694039e-05,-0.3264584128470571,False,485.89108907931245,False,26.0,0.5506946935495183,0.0,0.0,0.0,-27.480422268750218,26.302949312554272,-113.6941110375207
6,-36497813039.443115,-16545218280.456062,-13078281619.148563,-15.647721901088795,78.18610692500785,-55.44248703633606,-36497813081.20799,-16545218204.856598,-13078281575.12534,-13.85638289419574,74.23041420993277,-56.02415077277003,-7.169857931112645,42.46446390214288,-86.85039251974065,0.18207501576858856,-3.141280469209253,3.0485961736905103,0.5961761425446286,0.36296601157498387,0.1251793351883944,-4.695174942010127e-05,5.71892407728465e-05,-5.150801719134381e-05,-0.31096156642488726,False,485.53363011130807,False,27.0,0.5257333053297011,0.0,0.0,0.0,-27.48043149656249,26.30294208125605,-113.69411088519082
6,-36497813070.73662,-16545218124.090721,-13078281730.035587,-15.645778747649084,78.17923355469233,-55.44453772522986,-36497813109.19376,-16545218055.777035,-13078281687.152626,-13.991913820992231,74.53634565631046,-56.01466840630381,-6.820357362812953,36.71207550929923,-81.1810717166787,0.17475040542127893,-2.873718972113816,2.8358688146094284,0.5961337246130793,0.36300312864990164,0.1252162023175191,-3.635026165689452e-05,6.256903538296194e-05,-5.223373185243667e-05,-0.2937603240826353,False,485.1917544212716,False,28.0,0.49958426651749194,0.0,0.0,0.0,-27.48044209805025,26.302936701461437,-113.69411015947617
6,-36497813102.02623,-16545217967.739128,-13078281840.926714,-15.643835589149711,78.17236018893685,-55.446588412431794,-36497813137.43418,-16545217906.114967,-13078281799.164055,-14.119237601445908,74.82759769293645,-56.00674000442331,-6.487228837222508,31.47058228417494,-75.91375510992967,0.16656357340330527,-2.6184329959052812,2.634704946029016,0.5960979646724782,0.36304624007252934,0.12525239641228111,-2.4839684623478484e-05,6.586154806585115e-05,-5.3501073105208324e-05,-0.27532520051098297,False,484.8666570831398,False,29.0,0.47244585963796537,0.0,0.0,0.0,-27.480453608627286,26.302933408948757,-113.69410889213492
6,-36497813133.31196,-16545217811.401281,-13078281951.821941,-15.641892425590685,78.1654868277414,-55.44863909794187,-36497813165.91284,-16545217755.901505,-13078281911.16209,-14.238356666239863,75.10329461746733,-56.000042796895634,-6.171705267109178,26.713637802145072,-71.02505144026615,0.15776019876279965,-2.3763095674774624,2.445249335079935,0.5960688364099237,0.3630950319593128,0.12528620070937047,-1.292445132597702e-05,6.692245388374951e-05,-5.5254530885990784e-05,-0.25607279738296246,False,484.5591208167692,False,30.0,0.44458234402266966,0.0,0.0,0.0,-27.480465523860584,26.30293234804294,-113.69410713867714
6,-36497813164.593796,-16545217655.07718,-13078282062.72127,-15.639949256972011,78.158613471106,-55.4506897817601,-36497813194.613556,-16545217605.168816,-13078282023.148565,-14.349385668384102,75.36290838693499,-55.994262851672396,-5.87460236156967,22.413723822354253,-66.4916827775444,0.14854941171941544,-2.1479326867140482,2.2674459594470715,0.596046022965477,0.36314894139540366,0.125316002978596,-1.1267424623411542e-06,6.570521032070555e-05,-5.741727008303641e-05,-0.23636536685230902,False,484.2695704437956,False,31.0,0.4163346539316742,0.0,0.0,0.0,-27.480477321569445,26.302933565286505,-113.69410497593795
6,-36497813195.87175,-16545217498.766829,-13078282173.6247,-15.638006083293698,78.15174011903062,-55.45274046388647,-36497813223.52055,-16545217453.949524,-13078282135.124725,-14.452527871945236,75.606208721724,-55.98910576596735,-5.596391148994859,18.542691831336544,-62.290803621078396,0.13910625142707164,-1.933621244128513,2.101079417497724,0.5960289307689612,0.3632071809804263,0.12534036612213809,1.0036392667391819e-05,6.226310497624425e-05,-5.989449537429415e-05,-0.2165115872868847,False,483.9981265968965,False,32.0,0.3881320036396518,0.0,0.0,0.0,-27.480488484704573,26.30293700739185,-113.69410249871265
6,-36497813227.14582,-16545217342.47022,-13078282284.532232,-15.636062904555752,78.14486677151528,-55.454791144320986,-36497813252.61861,-16545217302.27622,-13078282247.091284,-14.548054091735008,75.83321513766687,-55.98430478781897,-5.337241438485998,15.0722064890483,-58.40023586082716,0.12957477845606952,-1.7334664297366693,1.945812332122875,0.5960167154769179,0.3632687732054179,0.12535809116161573,2.0075693729609667e-05,5.6746930802875445e-05,-6.25776070758845e-05,-0.19676929308356322,False,483.74465673157863,False,33.0,0.36050288386987184,0.0,0.0,0.0,-27.480498524005636,26.302942523566024,-113.69409981560096
6,-36497813258.416,-16545217186.18736,-13078282395.443865,-15.63411972075818,78.13799342855998,-55.45684182306364,-36497813281.89312,-16545217150.181044,-13078282359.048485,-14.636284811527098,76.04415137259078,-55.97962595416378,-5.097094738309034,11.974141394510065,-54.798661126587014,0.12007207389402369,-1.5473683950170323,1.8012179286864138,0.5960083188919341,0.36333259317812544,0.125368269857429,2.8551133008783964e-05,4.939838891639639e-05,-6.534896565899141e-05,-0.177348826084915,False,483.5088228251175,False,34.0,0.33408396020832914,0.0,0.0,0.0,-27.480506999444916,26.302949872107913,-113.69409704424238
6,-36497813289.6823,-16545217029.918247,-13078282506.359598,-15.63217653190099,78.13112009016471,-55.458892500114445,-36497813311.330215,-16545216997.69536,-13078282470.996176,-14.717574659872087,76.23940480130908,-55.9748711532866,-4.875708861446307,9.220878342459473,-51.46572978523481,0.11069167779020335,-1.3750696946447625,1.6668077123939606,0.5960025152668389,0.36339741784620655,0.12537032464624828,3.509120525305957e-05,4.0539506078820736e-05,-6.808705528322045e-05,-0.15841838693620366,False,483.29012375563775,False,35.0,0.30962071728865953,0.0,0.0,0.0,-27.48051353951716,26.30295873099075,-113.69409430615276
6,-36497813305.31399,-16545216951.788845,-13078282561.819004,-15.63120493557504,78.1276834226771,-55.4599178380054,-36497813326.12397,-16545216921.270716,-13078282526.964516,-14.793270967551459,76.42292583295587,-55.96885338573704,-4.774204281725109,8.003178540315044,-49.92397268571039,0.10150711796012771,-1.2162310273119334,1.5420199533174177,0.5960001700494048,0.36342981103023175,0.12536822209496942,3.7542202306062115e-05,3.566287556614822e-05,-6.940590377529248e-05,98.85975189027107,True,483.08793385949406,False,36.0,0.2987700507399416,0.0,0.0,0.0,-27.48051599051421,26.302963607621262,-113.69409298730427
7,-33248749331.63853,18880068100.04902,17761262779.68658,-52.345160219043464,-16.742549372788492,-80.21649012434548,-33248748890.220173,18880068553.448654,17761262267.894985,-53.35163162966713,-17.849717551917117,-78.88945138080857,-360.6912542475419,106.47418169599712,-721.745870008199,0.8569990173381177,-0.3622157075721987,1.7703644223293726,0.4124253688121985,0.18350240649463231,0.04364724983470924,7.766128094852521e-06,-8.100843005225628e-05,3.0884353552299334e-06,-1.9781126679981833,False,498.0,False,1.0,1.440406730632387,0.0,0.0,0.0,103.12221705102286,-66.02616298442449,-42.76701823195343
7,-33248749436.33061,18880068066.56122,17761262619.25193,-52.34691685930301,-16.74525233554044,-80.2181594813592,-33248748998.90814,18880068515.484695,17761262112.7511,-54.34485973892258,-18.983330069292126,-77.57277787444824,-357.3155084369866,105.01504756705437,-714.640654685613,1.6878725782481054,-0.721165544857371,3.553845464310364,0.41242483862438106,0.18346884762775134,0.043611523251090016,1.3109839844215507e-06,-8.095077754833665e-05,-7.541433270336006e-06,-1.9783632269633944,False,496.0,False,2.0,1.4404589855900898,0.0,0.0,0.0,103.12222350616696,-66.02616304207699,-42.7670076020848
7,-33248749541.0262,18880068033.06801,17761262458.813942,-52.34867349687615,-16.747955298971128,-80.21982883876154,-33248749109.57419,18880068475.26494,17761261960.256565,-55.333903169774686,-20.111230584566172,-76.24810064926986,-352.2727563435427,102.81866809828901,-703.9748911588812,2.521375783298773,-1.0898711982871212,5.334105924444387,0.41241890978137297,0.18343948905498358,0.043572911415813737,-3.6600260981507563e-06,-7.868740491272355e-05,-1.851145793400183e-05,-1.978800740227374,False,494.0,False,3.0,1.4406426352564448,0.0,0.0,0.0,103.12222847717705,-66.02616530544962,-42.766996632060135
7,-33248749645.725304,18880067999.569397,17761262298.372616,-52.3504301317629,-16.75065826308056,-80.22149819655253,-33248749221.98643,18880068433.029327,17761261810.12809,-56.20699942325003,-21.119158179570356,-75.0650716792863,-345.75777759466814,99.95280446114873,-690.1346655288909,3.2574897356041133,-1.4247384523890125,6.921310052482631,0.4124085278943627,0.18341550485435634,0.04353201368829181,-6.951011507537491e-06,-7.43073587779303e-05,-2.938942706807274e-05,-1.760654236603084,False,492.2186467454973,False,4.0,1.4409757197446167,0.0,0.0,0.0,103.12223176816246,-66.02616968549576,-42.766985754090996
7,-33248749750.42792,18880067966.065376,17761262137.927948,-52.352186763963246,-16.75336122786873,-80.22316755473216,-33248749335.89134,18880068389.032383,17761261662.042095,-56.95333148045904,-21.99982376903696,-74.04383128479289,-337.9928507105586,96.50424448123104,-673.5404783068068,3.882462957223654,-1.7162470520973097,8.298257354972087,0.41239481409260886,0.18339785708667078,0.04348951945202987,-8.432229201952702e-06,-6.798313096066426e-05,-3.974673410859478e-05,-1.5197663265625223,False,490.67866125985614,False,5.0,1.441492255543253,0.0,0.0,0.0,103.12223324938016,-66.02617600972357,-42.766975396783955
7,-33248749855.134052,18880067932.55595,17761261977.479946,-52.35394339347719,-16.75606419333564,-80.22483691330042,-33248749451.04813,18880068343.518322,17761261515.678272,-57.579275205805764,-22.758382429321305,-73.1827461180277,-329.1934468254774,92.56569068204585,-654.59877565809,4.399703284545229,-1.9614380387187045,9.471976047904173,0.41237902079667643,0.18338725790777033,0.04344618088286197,-8.045210306391358e-06,-5.996387179111676e-05,-4.917527506291399e-05,-1.2860528051255682,False,489.37280034345434,False,6.0,1.442231765218097,0.0,0.0,0.0,103.12223286236126,-66.02618402898274,-42.766965968243
7,-33248749959.843697,18880067899.04112,17761261817.028603,-52.355700020304724,-16.758767159481287,-80.2265062722573,-33248749567.236717,18880068296.718292,17761261370.733795,-58.095172311133574,-23.401366851794474,-72.47307218558079,-319.55719851226524,88.22876593941275,-633.6918111720963,4.818124920443057,-2.1608443776545943,10.454560516252151,0.41236248232747036,0.18338414155527596,0.04340278325693467,-5.805081900962462e-06,-5.05655726199847e-05,-5.7303539683523535e-05,-1.06692983479614,False,488.28637959016265,False,7.0,1.443232634085966,0.0,0.0,0.0,103.12223062223285,-66.02619342728191,-42.76695783997838
7,-33248750064.556854,18880067865.52088,17761261656.57392,-52.35745664444586,-16.76147012630567,-80.22817563160281,-33248749684.258133,18880068248.85106,17761261226.928905,-58.51158741122834,-23.934969363585864,-71.90327938374168,-309.26091249982125,83.57954622782655,-611.1760214939601,5.148144045209519,-2.3172346523449856,11.258923104549574,0.41234656230288624,0.18338864730489748,0.043360113975922744,-1.7999896842142688e-06,-4.015860464948753e-05,-6.38112600948806e-05,-0.8641040910704589,False,487.4029968983473,False,8.0,1.4445289786145743,0.0,0.0,0.0,103.12222661714064,-66.02620383424988,-42.766951332257975
7,-33248750169.27352,18880067831.99524,17761261496.115902,-52.3592132659006,-16.76417309380879,-80.22984499133696,-33248749801.93261,18880068200.124207,17761261084.007698,-58.83811572655548,-24.364777091200644,-71.46143943843538,-298.4612073110578,78.69666261561112,-587.3833474144049,5.399851099718969,-2.4343309318256288,11.89730783764368,0.4123325998977805,0.18340061405659355,0.043318931534203256,3.8123586451141745e-06,-2.9153107028804392e-05,-6.844203770087087e-05,-0.676954302486393,False,486.706867863675,False,9.0,1.4461494317600363,0.0,0.0,0.0,103.12222100479231,-66.02621483974751,-42.766946701480364
7,-33248750273.993706,18880067798.464188,17761261335.65454,-52.36096988466893,-16.76687606199064,-80.23151435145974,-33248749920.09751,18880068150.73471,17761260941.73702,-59.08332830284808,-24.696099050964452,-71.13617452293504,-287.2963623702704,73.65099265589157,-562.6227722054202,5.58242145940232,-2.5159995286464443,12.381203580064621,0.4123218570846369,0.18341958675179854,0.04327993565107784,1.0810895579522019e-05,-1.7982803210135283e-05,-7.101344932699468e-05,-0.504411593313471,False,486.1832771213351,False,10.0,1.4481169030618877,0.0,0.0,0.0,103.12221400625538,-66.02622601005133,-42.76694413006874
7,-33248750378.7174,18880067764.927734,17761261175.189842,-52.36272650075087,-16.76957903085122,-80.23318371197114,-33248750038.60576,18880068100.868713,17761260799.904976,-59.2550026619977,-24.93434910220849,-70.91685519981849,-275.88827864732303,68.50610706215592,-537.1811347851941,5.704042448361472,-2.5658976203336055,12.721673853439816,0.4123154689306431,0.1834448343578605,0.043243739741287354,1.891989887672987e-05,-7.087887280900942e-06,-7.142423359123208e-05,-0.3456628369481846,False,485.8183244316292,False,11.0,1.4504487901384255,0.0,0.0,0.0,103.12220589725207,-66.02623690496726,-42.76694371928448
7,-33248750483.44461,18880067731.38587,17761261014.721806,-52.364483114146395,-16.77228200039053,-80.23485307287118,-33248750157.324684,18880068050.70082,17761260658.319626,-59.360342441350596,-25.085297469687376,-70.79350949817332,-264.3442572611408,63.31883206475762,-511.32337710481653,5.772012223477699,-2.587386668691993,12.929676951239228,0.41231439890399824,0.1834753787028784,0.043210846801581555,2.7819857148118832e-05,3.102341225943819e-06,-6.965827439472301e-05,-0.20034812333461338,False,485.59847235375486,False,12.0,1.4531573417238022,0.0,0.0,0.0,103.1221969972938,-66.02624709519577,-42.766945485243674
